M,p0,TAU,quantpred
C56233738760832365C0FC3,1,5,0.45
C57633747230182918975FE,1,5,0.45
C5963384406601317E7D6D8,1,2,0.75
C5A83642681979344256CF1,1,2,0.75
C5CA3382052922153E50B14,1,4,0.55
C5D633944678554784FD259,1,5,0.45
C5E53368921401995DB8471,0,5,0.45
C60C3656331529294BBDC3A,1,1,0.85
C60E3429945039389FFECA9,1,5,0.45
C6123389953779197F991C1,1,4,0.55
C6273583892512340C7BF93,0,3,0.65
C62F36530179019824861BE,1,1,0.85
C63F3398845203717D5F42A,1,3,0.65
C6473377510765078668910,0,5,0.45
C64B3429095827938DF5CFC,1,5,0.45
C64D33961796331093A3675,0,2,0.75
C65E3383825664260449DDC,0,4,0.55
C6653653558800733DB6A6C,1,1,0.85
C66A34279713423685E9E24,1,4,0.55
C66D337239372521137AD88,1,5,0.45
C6743393652927169841512,1,5,0.45
C67533643721722718691E4,0,8,0.15
C67C3683025662744024F6B,1,1,0.85
C68B3633269766433D8AF64,1,1,0.85
C69C3668912221264E7FC7F,1,0,0.95
C6A033649252412148647D2,0,8,0.15
C6AC36347190695990BFC39,1,1,0.85
C6BC339234827364369EB05,0,5,0.45
C6C03573589638345C9F5ED,1,2,0.75
C6C836650727781807EA109,1,2,0.75
C6D33428953917983C64BC8,0,1,0.85
C6E73407064340291B0EDC6,1,3,0.65
C6EE35838495031735B0A21,1,3,0.65
C7213655550089595EB3835,1,2,0.75
C73F3379555774849C07198,0,6,0.35
C74633767019326979B88BE,1,6,0.35
C7553646160263243A86179,1,1,0.85
C76D3646710392373F8B1F1,1,1,0.85
C7713365674555544B6F5A1,0,4,0.55
C7773605878006810A493AE,1,3,0.65
C77F3605900956035C84362,1,1,0.85
C7863656898505145225A04,1,1,0.85
C79434177035939560D20AF,1,1,0.85
C7A736818803586221A6E70,0,1,0.85
C7B8337614961633661D0D6,1,4,0.55
C7BF33765216499646F1010,1,3,0.65
C7C434171409624717474AD,1,4,0.55
C7DE3618651300946C55406,1,1,0.85
C7E83413996673970F33EF4,1,4,0.55
C82B33756688535355D652C,0,4,0.55
C82F3434226558788470FF9,1,3,0.65
C8403413204821966158046,0,5,0.45
C84F35703044729614F8B5A,1,4,0.55
C85F3569910481949F12349,0,3,0.65
C87B3377757778464513270,1,5,0.45
C8943420028293819E4DD06,1,4,0.55
C89D3394139524373826FFF,0,3,0.65
C89D33975370154518414BA,0,4,0.55
C8BC338715331939656721E,0,6,0.35
C8D23649336202069909478,0,2,0.75
C8E036574004817859C250B,1,1,0.85
C8E13635389810501F946B6,1,2,0.75
C8EA339958626527662E866,1,3,0.65
C91B337630083903309C5E4,0,5,0.45
C93C36467021471205A4D02,1,1,0.85
C94C3375134797963EA3933,1,4,0.55
C9533423637983123708B50,1,4,0.55
C98D3431656799997447BD5,1,5,0.45
C99C3372257995923F1D7AE,0,4,0.55
C9A63634060105335C12597,1,1,0.85
C9B13644246088362ACA399,1,1,0.85
C9BC33912307144856900E4,1,6,0.35
C9C13422990026199BA73F2,0,3,0.65
C9C3339445111595946D0A8,1,4,0.55
C9C83645375191548770FD2,1,3,0.65
C9D63641732378709013688,1,4,0.55
C9DC3425815024458E1828D,1,3,0.65
C9E736665649928435BB8EF,1,2,0.75
C9FE36294425269453A346D,1,3,0.65
CA01367817376246921F16C,1,0,0.95
CA073665406397593815B4E,1,1,0.85
CA593422296023652E679F5,0,2,0.75
CA5F3419507051314BB1AF7,1,4,0.55
CA9E337285829199055D7D6,0,5,0.45
CAAA3428704249035452534,1,2,0.75
CAAA3645586984843A51192,1,2,0.75
CAB934267107527111B2638,0,6,0.35
CABC3570974476807D0D616,1,2,0.75
CABE3433198798217387ED8,0,5,0.45
CADA3605355771971F39E08,1,1,0.85
CAE43382581000081B1D291,0,4,0.55
CAFD34198068654299F1F9F,1,3,0.65
CAFE36419791728379DF16E,1,1,0.85
CB02339977755778924E28B,1,5,0.45
CB07340383569421059D5C3,0,4,0.55
CB08337218366028896A45F,0,5,0.45
CB0B339351110010664D6A2,1,4,0.55
CB0E3398067148619165541,0,4,0.55
CB1A36262430083368412B0,1,2,0.75
CB253641225604264049CC3,1,1,0.85
CB5535728792075491377AB,1,4,0.55
CB603637238868574F1DB5D,1,1,0.85
CB66340060496006574D5BA,0,3,0.65
CB7C337645133509331AB1C,0,5,0.45
CB81342318679723309D4F0,1,3,0.65
CB84336508701849686B747,0,4,0.55
CB843604820075737889E9A,1,2,0.75
CBBA36548781130091AE288,1,1,0.85
CBC336702199915536E8104,0,1,0.85
CBCC3621880407587D9FF11,1,1,0.85
CBDB3377980626298723D3B,0,5,0.45
CBE534052316196352BA3B9,0,2,0.75
CC08368911676232606084E,1,1,0.85
CC0F33924117191463EFF39,0,5,0.45
CC1B3416088730014F94A00,0,4,0.55
CC2536220512930478B43B2,1,4,0.55
CC333371099268661E17EDB,1,5,0.45
CC373418437606091D21901,0,4,0.55
CC3934300658727970D175D,1,4,0.55
CC453397161041252235C7D,0,3,0.65
CC4534194681028903548E7,1,5,0.45
CC583403741621322200F41,1,4,0.55
CC65336479691428351CE4A,0,4,0.55
CC8B35788180213211A3567,0,4,0.55
CCA4362714252008771C9F0,1,2,0.75
CCAD33748946423681A94B5,1,3,0.65
CCB63388114046667E88B60,0,4,0.55
CCB836054619216552AEFE6,1,3,0.65
CCBB3677433717958D2AC7A,1,1,0.85
CCBD3414932791857AE68B4,1,3,0.65
CCC436132951540735680CB,1,5,0.45
CCC83634451427371DD7DDC,1,1,0.85
CCD53364887193298F81FA8,1,5,0.45
CCDC3380856657278C05C79,1,6,0.35
CCE335903413352364B4978,1,3,0.65
CCE7343226846362967D1DD,1,3,0.65
CD1236481900688112D66EE,1,1,0.85
CD173412287635670EE6F75,1,4,0.55
CD2E3425450512427D5658C,1,3,0.65
CD333661660024412708759,0,2,0.75
CD5233655603066534AA4DC,1,5,0.45
CD75363098361057508A233,1,1,0.85
CD8B3402719016119FDE6D7,0,6,0.35
CDAE362631935278806F9C8,1,1,0.85
CDAF364586636510569A27C,1,2,0.75
CDB3342318994268636399B,0,3,0.65
CDBB36354235306390DC811,1,2,0.75
CDC23627290286661BC4214,1,1,0.85
CDEC3364924856387FECE74,0,6,0.35
CDFC3615680151420428C5D,1,2,0.75
CE163607233916701912E7D,1,2,0.75
CE1836501873128451172C6,0,1,0.85
CE3636607432716467144A7,1,2,0.75
CE393398599391508809B6E,1,2,0.75
CE433614255510391F07329,0,1,0.85
CE6236558176638808782FF,1,0,0.95
CE7234031149181544C730A,1,3,0.65
CE9B3366051712518C36F8B,1,3,0.65
CEA8364682419086438CD4F,1,2,0.75
CEB43376153312001A2E503,0,5,0.45
CED03365517521358B24144,0,4,0.55
CEF03420546378289733851,1,4,0.55
CEFC336712247148747241B,1,5,0.45
CF13362952220721821EB7C,1,0,0.95
CF2F366095889083128C03A,1,1,0.85
CF323636043456905C6E0FD,1,1,0.85
CF533387470087783DE23B1,1,5,0.45
CF913375387736017CFF00F,0,4,0.55
CFAB3399150527189838659,0,4,0.55
CFAC34196235802224241C2,1,4,0.55
CFB836354938932178156E8,1,1,0.85
CFC23376338605434F6AAAC,0,5,0.45
CFCC33644751374943B48DD,1,5,0.45
CFD53387855712232D3D1A3,0,4,0.55
CFDB3655340243657773158,1,4,0.55
CFDD36177372684568EA477,1,1,0.85
CFF23418320666120807FA0,1,3,0.65
D00533957007965138FCDAF,0,2,0.75
D0083376221232059916EC3,1,5,0.45
D00A33950953505744E9C34,1,3,0.65
D012366886555013194EF02,1,1,0.85
D02A34277164467640B4416,1,3,0.65
D03836252894908566CE552,0,1,0.85
D03F363743064849089E1A4,1,2,0.75
D04336391243468699401EA,1,1,0.85
D05F3413075730227D17FC0,1,4,0.55
D08133670413840734248B5,1,3,0.65
D0843423764486705AA50FC,1,3,0.65
D09233676621407876020C8,0,4,0.55
D0A53402561810207AC61A8,1,3,0.65
D0A83600675840612245A9F,0,5,0.45
D0BB36378868522518D2793,1,1,0.85
D0BF33812789456211D0131,0,4,0.55
D0C3339695532992351938D,1,4,0.55
D0C6341681066549169D199,0,4,0.55
D0E1339746703830076DBDB,0,6,0.35
D0F434272604542111CCFCC,0,2,0.75
D0F63629190243397E26B45,1,2,0.75
D0F836347349121138C4C75,1,1,0.85
D10A3386296193545FEA71A,1,3,0.65
D1143419231011466DAF699,0,3,0.65
D1183635478883216F24C12,0,2,0.75
D128342214121591475D3E0,1,4,0.55
D12B338939359173404058F,0,5,0.45
D12C339479168682285766A,1,2,0.75
D14034216294582786FA2B0,1,2,0.75
D148339165578875630F6B5,0,3,0.65
D15534320746267998A6C4E,1,1,0.85
D15C34333709018593B0E6A,1,2,0.75
D15D33771953113647E3F2C,0,3,0.65
D17536444065206219CB0B9,1,2,0.75
D17B3423823703904A1EAA7,1,3,0.65
D19033710126658770B13AD,1,4,0.55
D1943399414713313EDDB86,0,4,0.55
D1D236557886556664461FB,1,0,0.95
D1EA33950066475713F2F1E,1,4,0.55
D1FE3598762933184283313,1,1,0.85
D21A3415968712703ED2E7D,1,3,0.65
D23634195162836664B7C9F,0,5,0.45
D2483421614712928C9B443,0,3,0.65
D24D3625385319656800053,0,1,0.85
D25E3387057481365E04526,0,4,0.55
D25E34153916386545A3CEA,1,4,0.55
D26134216881300386343C5,1,3,0.65
D2683393893247042F46051,1,4,0.55
D26C36512412994931CA0F6,0,3,0.65
D27F363468149241821FD78,1,1,0.85
D29233981495489264741CC,0,5,0.45
D2A73630760184467396B01,1,1,0.85
D2B233848911901737F64A0,0,5,0.45
D2B93380514191203C3A6B5,1,4,0.55
D2C33381180308696E9EB25,1,4,0.55
D2D13391797545049BD49BA,0,5,0.45
D2DE358070512712546F06F,1,2,0.75
D2E23382450981632B305B6,0,8,0.15
D2E33629308339185C68C63,1,1,0.85
D2EF36118674103279AB57C,1,1,0.85
D2F13431176101028B4F0B9,1,3,0.65
D2F33426857065171D529BF,1,4,0.55
D2F73370032298930DD84F7,1,6,0.35
D3013660255751091D9BD0D,1,1,0.85
D30F3397752206258F1BAEB,1,3,0.65
D3163417927046076357F8A,1,4,0.55
D3293421972890947A4D2B9,1,4,0.55
D33D33656555870036EADC7,0,7,0.25
D3863654770043906A3DA4B,1,2,0.75
D38B341117615483863B3E3,1,4,0.55
D38C34185757033060FBE88,1,6,0.35
D3AF340009324112427B9F8,1,5,0.45
D3B736181687181498F11AF,1,1,0.85
D3C63425621688522A994D0,1,2,0.75
D3D03421990131575B90CFA,0,5,0.45
D3D53631568852691986163,1,1,0.85
D3D83637460943587DC9EE5,1,1,0.85
D3D93369436647471105796,1,4,0.55
D3E13651878058519E50F99,1,1,0.85
D3EB3654361683232CF1C7E,1,1,0.85
D41236596236480400C4E0F,1,2,0.75
D41E34222510991783720DC,0,4,0.55
D430339680695147202D424,1,6,0.35
D44133907549348019728DA,0,3,0.65
D4503593242893809363493,1,2,0.75
D4863640909280458F8415E,1,0,0.95
D4AF34209741698194D21BA,1,4,0.55
D4B83570406401388E9DCE8,1,2,0.75
D4CF361293720243885C885,1,1,0.85
D4D03397537807366FE18F9,1,3,0.65
D4E1340494128384739756F,0,4,0.55
D5103417299710719F0FDDB,1,2,0.75
D52234029044811195912D5,1,2,0.75
D5283406214790146D34B2F,1,4,0.55
D52C342257959800320161E,1,3,0.65
D54136344752531786161DA,0,1,0.85
D5483424156455961542B56,0,3,0.65
D5603414800341104BDADF9,0,3,0.65
D56D33727640198083CC8A2,1,4,0.55
D56E34224766386000A82B5,0,4,0.55
D5933644478736748218A28,0,3,0.65
D5973364434476623D843D9,0,5,0.45
D5AA363684659905886A3EB,1,1,0.85
D5AC3426011904025E7ACD8,0,4,0.55
D5AF3386670463779F7A5BA,0,3,0.65
D5B23422475422900924638,1,2,0.75
D5C633925569693254B0312,0,3,0.65
D5C8368192984788308196B,1,2,0.75
D5E733776421380176F8D9E,0,4,0.55
D5EC3380288595286FEBE5B,0,3,0.65
D60E33746546998893FD0A3,0,5,0.45
D6243430315445125B84515,1,1,0.85
D62B36212344962594B9375,1,0,0.95
D634338534457336707EF0F,1,5,0.45
D63D3650982223417F6ECD9,1,2,0.75
D6533421112365018F16648,0,2,0.75
D65D3409510194278433D34,1,5,0.45
D6683423733423092C90E48,0,4,0.55
D66A3628415344579225B09,1,1,0.85
D67036131308519847D77B9,0,1,0.85
D6753433474517011C8E3D6,1,5,0.45
D67C36777402602363B33A6,1,1,0.85
D67F33778821228267B62F5,0,5,0.45
D6E834303901971516CAF5A,1,4,0.55
D6EA33931727534785AB4A6,0,4,0.55
D7053379588750755959559,1,4,0.55
D71A3404201892164F99FFA,1,3,0.65
D7223433367167857894E59,0,2,0.75
D73A33803337866477843D0,1,4,0.55
D73C36582982890465209E6,1,2,0.75
D763342151813178892D89B,0,4,0.55
D764357293226947360ED0D,0,2,0.75
D77733996634910696A04F7,1,3,0.65
D78B3403039859777DB0646,1,3,0.65
D7913420475714865F39EEB,1,3,0.65
D79734303426958146516D2,1,1,0.85
D7C8358957427411103CD4A,0,5,0.45
D7CB3419404848869491422,1,4,0.55
D7E83423626821303169290,0,3,0.65
D7F434251318781207EA258,1,3,0.65
D7F43425664923303F509FF,1,4,0.55
D7F53400789052257B46835,1,4,0.55
D8073581297453728A37809,1,3,0.65
D81434097425363386C6E69,0,4,0.55
D82433662869842851E68AB,1,4,0.55
D86C342984199830855ED4E,0,5,0.45
D86D33660169684826AE36B,0,5,0.45
D8B134096448063102D7C3C,1,3,0.65
D8EA34219452406957C0549,0,4,0.55
D8F53398583206459F9F747,1,2,0.75
D8FD3416103902595B4B6A7,1,4,0.55
D90736459790727948E8FFA,1,1,0.85
D9263366210500647B18B8D,0,5,0.45
D9533431874391679178ACF,0,3,0.65
D9543375610578830D3C186,1,4,0.55
D95434161914209873E3170,1,1,0.85
D95A3398423156765717D99,1,5,0.45
D96D3366788895165627CF8,0,8,0.15
D990338519563059583FAF9,1,5,0.45
D99636314106238807EE57D,1,1,0.85
D99D34184842425364A94F3,1,2,0.75
D9A83412043220948D0168E,0,3,0.65
D9D733960741945433F6A6D,0,7,0.25
D9EA3393358865246D73048,0,4,0.55
DA133636292236613B30140,1,1,0.85
DA393404124416660874CDE,1,4,0.55
DA473386896332082C10134,1,3,0.65
DA6A3428150109033DA6747,1,3,0.65
DA703408950624164AA490B,1,3,0.65
DA713573136523069356929,1,3,0.65
DA9F3373151071151793E07,1,3,0.65
DAA73380370131604CCCEB6,0,4,0.55
DAB93645149391620ACEDAD,1,1,0.85
DAC63419660786369557CE4,0,1,0.85
DAD13365047043947B0562E,0,4,0.55
DAD234037308749523998E6,1,3,0.65
DAD73387220388153BC1F90,0,3,0.65
DADC33708646723818540F7,0,5,0.45
DAE33394047502201B91620,0,6,0.35
DAE43418449267375FC8E3C,1,3,0.65
DB163585244154303612D24,1,3,0.65
DB2A3411421153908E5A3BC,1,4,0.55
DB32357010209082556FDB5,0,2,0.75
DB3E3392054455880F35E13,0,4,0.55
DB49341345603461337EDA1,1,2,0.75
DB593404582933143CC7FB9,1,3,0.65
DBA13390232739824A09470,1,2,0.75
DBBB3372003098500F1C23C,1,5,0.45
DBC9363599761484316E649,1,2,0.75
DBD0341871992538381B879,1,2,0.75
DBDB3401488182808C7A782,1,3,0.65
DBE43622103695969EC4895,1,2,0.75
DC113365491992596E4265E,1,5,0.45
DC19362306804003804B610,1,2,0.75
DC283366054324548F5C18D,0,5,0.45
DC443646032306580A8C7FA,1,2,0.75
DC4D358989864020429E6A6,1,2,0.75
DC5E3400877850407FB0ED4,0,3,0.65
DC61358828043742856623D,1,3,0.65
DC6933843777126299863D4,0,7,0.25
DC713616479019156F2D7D3,1,1,0.85
DC7A34288771815970BFB72,0,2,0.75
DC873415861202273EEF4D6,1,1,0.85
DC893651720020265B3C423,0,2,0.75
DCBF342270442981569A78F,0,3,0.65
DCDF3372131694819A35BAA,0,4,0.55
DCED36609921746289882F3,1,1,0.85
DCFE363848641178869EAFF,0,3,0.65
DD2C35681080754204E0A87,1,2,0.75
DD353401212123833BD597F,0,7,0.25
DD3A33958076603082A5BBC,0,3,0.65
DD623630787717311661A06,1,1,0.85
DD773651253285296BE4581,1,2,0.75
DD7D3379809209349F72EC1,0,4,0.55
DD9E3577883537752918F39,1,4,0.55
DDA63381674602298973515,0,7,0.25
DDB036674266420668C2ABF,1,1,0.85
DDBF3369285348632DB7FD9,1,7,0.25
DDCC3429253215991E9EE5E,1,2,0.75
DDD43634656785770863366,1,1,0.85
DDFA3624343520308D380F7,1,3,0.65
DDFF33708467249140092D2,0,5,0.45
DE0034202431685033DC283,1,3,0.65
DE2133707579298528FE1F6,0,5,0.45
DE2436115694131324671E0,1,1,0.85
DE2D3365784352538141D5A,0,3,0.65
DE32363930278126896B837,0,2,0.75
DE4235837486642428A526C,1,3,0.65
DE4C34130659628021124AC,1,4,0.55
DE5A3395014420239E8DC10,0,5,0.45
DE5B34303443836434EE88C,0,1,0.85
DE6D33665937407269764B5,0,6,0.35
DE6E33961572449166A8E2A,0,4,0.55
DE713631601531157D363BE,0,1,0.85
DE73338636062341646E560,0,5,0.45
DE8D36586789417763AE561,1,2,0.75
DE913625760820329461E85,0,1,0.85
DE9736068927794780BC2BF,1,1,0.85
DEA2339724058973136208E,1,3,0.65
DEA23630157840455430E3B,1,3,0.65
DEA73430543421562512A61,1,4,0.55
DEB53403400286170F0BA13,0,4,0.55
DEBA3393050049435221D28,0,4,0.55
DEC13408189242552D5EA38,1,1,0.85
DECC3401260763505B73C00,0,5,0.45
DEDA3639867257037611272,1,1,0.85
DEE33398937813429DCF57C,0,4,0.55
DEE93432929011219D758C5,1,3,0.65
DEF83398760905369F0ACE6,0,3,0.65
DEFB3577416465566AC7D05,1,3,0.65
DEFB3579691123061A5C48A,0,2,0.75
DF0D3378172279918A3BFFB,1,4,0.55
DF69341376885372760F147,0,5,0.45
DF7E3633383120409647097,1,0,0.95
DF9A3371535899944D58E6B,1,4,0.55
DFA73416379899118757918,0,9,0.05
DFAE3654372251401A5090D,1,4,0.55
DFAE36840930978794326C8,0,1,0.85
DFC03386845849148216BEA,1,5,0.45
DFD53374668069337F670ED,1,3,0.65
DFFE36359626930205FFB51,0,1,0.85
E01135992556648439B19F8,1,2,0.75
E0293417701215052FB5A63,0,4,0.55
E029342111021067245F54F,0,2,0.75
E0303425342419557238CFF,0,4,0.55
E0473410154347624A3F860,1,1,0.85
E0573379674938054F37999,1,5,0.45
E05936166484228911E9208,1,1,0.85
E05D3644858987095E36786,1,2,0.75
E07F36304715857654196E0,1,2,0.75
E089364024049627662572F,1,2,0.75
E091361256284502511A555,1,2,0.75
E09633780059913822B0452,1,5,0.45
E09C34263458077279F406B,0,4,0.55
E0B734300812488870E9E20,1,2,0.75
E0C436275361690640AE19E,0,1,0.85
E0C63392101148643B5FB7A,1,3,0.65
E0DC337246067812093F742,0,4,0.55
E0E5338213924823250D76D,1,3,0.65
E13834024147115497EB574,0,3,0.65
E13C339877633861802CFB8,0,2,0.75
E13C3629462200699E92853,1,1,0.85
E14934207986025026E4965,0,4,0.55
E16033850247082759D5D4E,0,5,0.45
E18933893600260774D3505,0,6,0.35
E1A23591065426456A21841,1,4,0.55
E1A733891042381631B8E79,0,4,0.55
E1AC34199984725422AD36C,0,5,0.45
E1C1342585260047359F333,1,3,0.65
E1C33429837131098D69763,1,3,0.65
E1CD33650316334325F72DD,1,4,0.55
E1E336316476667900AAE14,1,1,0.85
E1EC337570270065340BB33,0,4,0.55
E1F23395031307729683E55,0,5,0.45
E2063397539856860A7430C,0,4,0.55
E20B35742463099858BC3DB,0,3,0.65
E2173392131316375A8298C,1,4,0.55
E21B33933288184091B0339,1,6,0.35
E2333640286605633A69A39,1,1,0.85
E2343620244505479838B35,1,1,0.85
E2443378614969445B23051,1,6,0.35
E2593390337287371071915,1,4,0.55
E2703388732843735DD2E10,0,4,0.55
E27636055646567375BFA43,1,2,0.75
E28F34276646229135A961F,1,3,0.65
E2B033660472348332AA250,0,4,0.55
E2B736435202124271462D5,1,1,0.85
E2C033738274211045EE41B,1,4,0.55
E2C83367608491196C38314,0,6,0.35
E2CF363690341026154B06E,1,3,0.65
E2D73377696723789F7ACFC,0,5,0.45
E2E43411432815088DEDAFB,0,4,0.55
E2E43595729233412C18C1C,1,4,0.55
E2EA3366813031971E028DA,0,5,0.45
E2ED3639265609526C8049C,1,2,0.75
E2F636629217370019B3CA2,1,2,0.75
E3073384734230282DE3F7D,0,4,0.55
E30A35690695445474722EF,1,4,0.55
E31E34032909243075DC637,0,4,0.55
E33C3413074722507E31720,1,5,0.45
E34036382288447909D6F31,1,1,0.85
E34335816997236874DD85D,1,0,0.95
E3563370033402076436BDD,0,5,0.45
E3903616724841806A2FBC8,1,1,0.85
E397336442765231230BBBF,1,5,0.45
E3A334241468428170D365B,0,4,0.55
E3A536602883022322B6138,1,1,0.85
E3B434164497122569A8F47,1,4,0.55
E3B636105915265312D8EB7,0,3,0.65
E3E634217391451692A69D2,0,3,0.65
E3E9337967716023561A3B3,1,5,0.45
E3EF336630582845536A91F,0,6,0.35
E3F9341214747046701F1FC,1,3,0.65
E41B3372215083302940B75,1,5,0.45
E446340442763536335553B,0,3,0.65
E4603605132577075694F5C,0,2,0.75
E4743665344290594C4DEC3,0,3,0.65
E4773387295028671C613B8,1,5,0.45
E4853403876705192DED06E,0,5,0.45
E48E3388346073897E58607,1,5,0.45
E4903640572045039F53B9B,0,1,0.85
E4953429766374990566D79,1,2,0.75
E49B3364803555409572FB3,1,4,0.55
E4AD33663154464180D8855,1,4,0.55
E4BE36614159036899D6812,1,3,0.65
E4CA3588312566352C32FDE,0,3,0.65
E4DA3386177487876190894,1,5,0.45
E4F133713178177737BCFA8,1,5,0.45
E4FC33949299993317F957C,1,3,0.65
E50934183847514657ACFE9,0,3,0.65
E50C3663927406925DAB521,1,0,0.95
E5113422442943750EBE5ED,0,2,0.75
E516363565024762305E952,1,1,0.85
E5233652092846372308E04,1,1,0.85
E53A362382582651083F2AB,1,3,0.65
E56534224186225907C20CC,1,2,0.75
E5723634808033816EA3315,1,3,0.65
E59C3432562975123B96895,0,3,0.65
E5A633935471418106AFA8D,0,4,0.55
E5AF3389639311695C71840,1,4,0.55
E5C83653283558483BD82AF,1,0,0.95
E5CD36386305541731A7877,1,1,0.85
E5F433827010139589F8B12,0,7,0.25
E5FE36290714520504F98B3,1,0,0.95
E6003712345730112EDA962,1,1,0.85
E6023646454002594BC7D32,0,3,0.65
E62D3648490471814A7B263,1,2,0.75
E63E3584050761052E0847B,1,4,0.55
E6433662950147235E7E901,1,1,0.85
E64B3656955087727B4E8E6,1,2,0.75
E6643636260687282501847,1,1,0.85
E6723636578153430A082B2,1,1,0.85
E68E338466910678911C8DD,1,3,0.65
E6AC343042877211173ABE4,1,3,0.65
E6AD3425782514070138A1B,0,3,0.65
E6B6359771645830986C553,1,1,0.85
E6B83373319491702D66697,1,4,0.55
E6D53412683237013BC6448,0,4,0.55
E6DC33807921101076DAF45,0,5,0.45
E6E33621423824357B8F3AA,1,1,0.85
E6E734048681873934A98D0,1,5,0.45
E6EE3402027957883D1E8FF,1,3,0.65
E7013639180383814861F7D,0,1,0.85
E70233930650081040524FF,0,4,0.55
E70634005516207893D13C9,1,3,0.65
E70F3636700794391CAD0E7,1,1,0.85
E71135853665732481FEC1A,1,2,0.75
E7263364535926343E97F6E,0,5,0.45
E72936535236289733884D7,0,2,0.75
E73A364390253131904AB57,1,0,0.95
E79333744282914757D547D,1,3,0.65
E7DC3371486800796E8907F,0,4,0.55
E7DD34218714421856E762B,1,5,0.45
E7E53377450035925A680CF,1,5,0.45
E7E9365235261134698DA9C,1,0,0.95
E7F4361866407613031F9B0,0,1,0.85
E7FA3631667781782EC7C37,1,4,0.55
E80533790925546713A2AE4,1,6,0.35
E80E340104867609001CCA6,0,5,0.45
E81133801019389324C48BD,0,5,0.45
E8123408183752538BA71F4,1,2,0.75
E8153638116692468A20652,1,0,0.95
E8223661066521235B527CF,1,2,0.75
E8433623212290129000E1C,1,2,0.75
E8493401188869777994A7A,1,4,0.55
E84E33734347261588B9B0B,0,3,0.65
E863336450353717397D483,1,4,0.55
E86F3378117215382D20E5E,0,5,0.45
E8743635329766788A32400,0,1,0.85
E8A43379197082912CEFA96,0,6,0.35
E8A9365184358184355E3EB,0,1,0.85
E8B13376535489447995496,1,4,0.55
E90235923808296935061CD,1,2,0.75
E90433813024006805DF842,0,4,0.55
E90B3365023549453B5C29C,0,5,0.45
E9123429130760220DD1C7E,1,3,0.65
E91536263693113371EBF31,0,1,0.85
E91D33992968621120022D0,0,3,0.65
E931337500051563996730A,1,4,0.55
E93E3400688602102BCD2E9,1,3,0.65
E9703627734023342829C00,1,2,0.75
E9703643892303911CD91AF,1,2,0.75
E98536327828440386203D2,1,1,0.85
E992338468919792265A6FE,0,5,0.45
E99C3660869050934D81308,1,1,0.85
E9A2340108602439117382B,1,6,0.35
E9A63625475805472BE0527,1,1,0.85
E9B03408254210408378A11,1,4,0.55
E9D433705587508380EE483,1,5,0.45
E9F733817355404030C97F0,0,5,0.45
E9FF3653870344099CAED03,1,1,0.85
EA063591013474687ECE975,1,4,0.55
EA133645566982335325E8C,1,0,0.95
EA213622386493689D85212,1,1,0.85
EA24337841100161156CD2F,1,4,0.55
EA313629493574150DF4BD2,1,0,0.95
EA3236705427579317B89A5,1,1,0.85
EA37336991586319349942D,0,4,0.55
EA4F34123583697828244EF,1,4,0.55
EA553569304062939280268,1,4,0.55
EA5E36469251789959E16C6,1,2,0.75
EA6433646137350787BFD8C,0,5,0.45
EA66363653184890244663E,1,1,0.85
EA733416988536662E5381E,0,4,0.55
EA7F34309958772499F4F7C,1,3,0.65
EA8C3381559786595355E76,0,5,0.45
EA9A36453827355749AEFFB,1,2,0.75
EAA13627995591015BC5888,0,2,0.75
EAA43388163496833261BEE,0,4,0.55
EAAC33655556552811DE05B,1,3,0.65
EAB83372090702709759161,1,3,0.65
EAC53424496300003149B0F,1,2,0.75
EADB342388757132748A255,1,4,0.55
EAE336163554262802144CB,1,1,0.85
EAE53395273238101E404E0,1,4,0.55
EAFC33831917358293AB0DF,0,3,0.65
EB0136058085000937262B9,1,1,0.85
EB143426546781258CBC73C,1,3,0.65
EB1F3638282997339C3B07D,0,1,0.85
EB4433706123230690C0BB0,1,6,0.35
EB4733920369173627CFC58,0,6,0.35
EB493640890826352F35DBD,1,1,0.85
EB683668512762331804B33,1,2,0.75
EB6C343004468599389E00D,0,4,0.55
EB703595316957256C211B3,0,3,0.65
EB763410502732828ABE8C8,1,3,0.65
EB9736259516228908457EB,1,3,0.65
EB9A364495167611271B591,1,1,0.85
EB9D33687608014328A2883,1,6,0.35
EBA13385120653021415E18,0,6,0.35
EBB53388064965790C28EF3,0,6,0.35
EBDB33867423552156249FF,0,5,0.45
EBE334302010661442BAA1C,0,2,0.75
EBEC3427414435156AFBD88,1,3,0.65
EBEF3388176289351EBB9BA,1,2,0.75
EBF03428364787778B147C4,1,3,0.65
EC053412219301519F95C99,0,3,0.65
EC0E339696572046918C0A6,0,4,0.55
EC0E3420292958507A97271,0,3,0.65
EC1F363802290251748EC03,1,1,0.85
EC25361808225934988856C,1,1,0.85
EC3134123318350355EDABE,0,3,0.65
EC4B3384187673030794E73,0,4,0.55
EC61361972661380020B942,1,3,0.65
EC8234097295526332ED3BB,0,4,0.55
ECA43407491429272B36BE1,1,4,0.55
ECB63626431379759243A7A,1,1,0.85
ECB93430678311837BF3E4B,0,3,0.65
ECD3338473677256761C732,1,4,0.55
ECD63627840402390583F8E,1,2,0.75
ECE03410275317218BF7C39,0,3,0.65
ECE8359554299022768B95A,1,1,0.85
ECF936714169410490B3F94,1,2,0.75
ED093401767939329B80014,1,6,0.35
